#time,T,H,O,H2,O2,OH,H2O,N2,N,NO,HO2,H2O2,AR,OH*,HE
1.2000000000000002e-05,1000.0015500002712,3.509657146897724e-09,1.236427192789084e-08,0.013039481693231783,0.229959026418147,6.006000474262539e-09,2.264770993426726e-07,0.756972257709748,4.684568169383581e-22,1.707656538250606e-20,2.7473500336322643e-07,2.845681107779908e-10,2.8710802273558637e-05,1.4692295428278508e-20,0.0
1.3000000000000003e-05,1000.0018184207205,3.81994140800613e-09,1.356476971071142e-08,0.013039476154119586,0.22995894839079187,6.439769319084554e-09,2.597601921355089e-07,0.756972257709748,5.167187318400971e-22,2.036265039131498e-20,3.229954033213033e-07,3.629917837804167e-10,2.8710802273558637e-05,1.7544170835778425e-20,0.0
1.4000000000000003e-05,1000.0021094122761,4.1340375279813235e-09,1.4779895397851015e-08,0.013039470223678113,0.2299588642901914,6.879175296171335e-09,2.953796105266394e-07,0.756972257709748,5.655655012712612e-22,2.3956122072520424e-20,3.753463414998888e-07,4.550493364669949e-10,2.8710802273558637e-05,2.0687874740101894e-20,0.0
1.5000000000000004e-05,1000.0024232688356,4.4520374695726636e-09,1.6010001190176677e-08,0.013039463896856649,0.2299587740420851,7.324381266727742e-09,3.3336619649713215e-07,0.756972257709748,6.150113413915083e-22,2.786074186121149e-20,4.3183442816868576e-07,5.619927543594547e-10,2.8710802273558637e-05,2.4133801271448557e-20,0.0
1.6000000000000003e-05,1000.0027602928044,4.774037755815907e-09,1.725545214664932e-08,0.013039457168467343,0.22995867757047694,7.775556595880992e-09,3.737517066539405e-07,0.756972257709748,6.650705302055838e-22,3.2080364273073846e-20,4.925071621221286e-07,6.85119528927187e-10,2.8710802273558637e-05,2.7892833078414104e-20,0.0
1.7000000000000003e-05,1000.0031207954954,5.100139015944959e-09,1.8516631331831087e-08,0.013039450033179845,0.2299585747975492,8.232878362934632e-09,4.16568849500956e-07,0.756972257709748,7.157582612342722e-22,3.661893836341976e-20,5.574129758968914e-07,8.25775960477332e-10,2.8710802273558637e-05,3.1976338029472135e-20,0.0
1.8000000000000004e-05,1000.0035050975192,5.430446258535451e-09,1.9793939728890644e-08,0.013039442485514958,0.2299584656435838,8.696531460891493e-09,4.618513272170642e-07,0.756972257709748,7.670905788414791e-22,4.1480512336937754e-20,6.26601275108116e-07,9.85360567809286e-10,2.8710802273558637e-05,3.639622621880907e-20,0.0
1.9000000000000004e-05,1000.0039135291917,5.765069081962742e-09,2.1087796677276237e-08,0.013039434519838113,0.22995835002688023,9.166708827773236e-09,5.096338786831309e-07,0.756972257709748,8.190843424454704e-22,4.666923815379763e-20,7.001224798743216e-07,1.1653276145089258e-09,2.8710802273558637e-05,4.11649729607297e-20,0.0
2.0000000000000005e-05,1000.0043464309546,6.1041221017428584e-09,2.2398638761411268e-08,0.013039426130352328,0.22995822786367223,9.643611564130367e-09,5.599523254150943e-07,0.756972257709748,8.71756919821731e-22,5.2189377245099585e-20,7.780280658968956e-07,1.3671907910109869e-09,2.8710802273558637e-05,4.629564419014043e-20,0.0
2.1000000000000006e-05,1000.0048041538234,6.447725157046586e-09,2.372692046150994e-08,0.013039417311091091,0.22995809906803763,1.0127449332250997e-08,6.128436186850399e-07,0.756972257709748,9.25126186528043e-22,5.804530543844577e-20,8.603706096948838e-07,1.5925270477398305e-09,2.8710802273558637e-05,5.1801948291844085e-20,0.0
2.2000000000000006e-05,1000.0052870598599,6.796003279992281e-09,2.5073116704860167e-08,0.013039408055911259,0.22995796355180104,1.0618440968592115e-08,6.683458874541465e-07,0.756972257709748,9.792108751230082e-22,6.424151693231832e-20,9.472038378598866e-07,1.8429805512532658e-09,2.8710802273558637e-05,5.769827269138579e-20,0.0
2.3000000000000007e-05,1000.0057955226603,7.1490867561050855e-09,2.6437724853232272e-08,0.013039398358485565,0.22995782122443437,1.1116814985644499e-08,7.264984886380181e-07,0.756972257709748,1.0340308363589367e-21,7.078262877240237e-20,1.0385826771785055e-06,2.120266782307529e-09,2.8710802273558637e-05,6.399972280409802e-20,0.0
2.4000000000000007e-05,1000.0063299278534,7.507111519059757e-09,2.7821264281251764e-08,0.01303938821229446,0.22995767199295825,1.1622809781476372e-08,7.873420608050463e-07,0.756972257709748,1.0896068614450648e-21,7.767338696845089e-20,1.134563303238025e-06,2.4261767899252295e-09,2.8710802273558637e-05,7.072216531019877e-20,0.0
2.5000000000000008e-05,1000.0068906736225,7.87021956058304e-09,2.9224275941351776e-08,0.013039377610617608,0.2299575157618391,1.2136673953656199e-08,8.509185803318382e-07,0.756972257709748,1.1459604626171193e-21,8.491867295662383e-20,1.235203190996211e-06,2.7625816216040914e-09,2.8710802273558637e-05,7.788227850361935e-20,0.0
2.600000000000001e-05,1000.0074781712588,8.238559093996497e-09,3.0647323942828175e-08,0.013039366546525252,0.22995735243287782,1.2658666852124385e-08,9.172714191023632e-07,0.756972257709748,1.2031140014580952e-21,9.25235091691035e-20,1.3405611700854786e-06,3.1314369283602293e-09,2.8710802273558637e-05,8.549760782585132e-20,0.0
2.700000000000001e-05,1000.0080928457394,8.612284697578145e-09,3.209099744131259e-08,0.013039355012869274,0.2299571819050936,1.3189059136747546e-08,9.864454046455947e-07,0.756972257709748,1.2610908977460975e-21,1.0049306462293316e-19,1.4506974825450188e-06,3.5347877454997566e-09,2.8710802273558637e-05,9.358661699301964e-20,0.0
2.800000000000001e-05,1000.0087351363276,8.991557608299154e-09,3.355591152286798e-08,0.013039343002273702,0.22995700407460481,1.372813326693103e-08,1.0584868834639757e-06,0.756972257709748,1.3199156630731938e-21,1.088326613533067e-19,1.5656738412684673e-06,3.974773459194408e-09,2.8710802273558637e-05,1.0216874318759105e-19,0.0
2.900000000000001e-05,1000.0094054971959,9.376546080716391e-09,3.5042707750466083e-08,0.013039330507124754,0.22995681883450592,1.4276183990164385e-08,1.1334437874448453e-06,0.756972257709748,1.3796138451073773e-21,1.1754778139392008e-19,1.6855534901961278e-06,4.453632971431895e-09,2.8710802273558637e-05,1.1126446153714435e-19,0.0
3.000000000000001e-05,1000.0101043980821,9.767425697930193e-09,3.6552055255515293e-08,0.013039317519560471,0.229956626074738,1.4833518895260994e-08,1.211365703120162e-06,0.756972257709748,1.4402120479586374e-21,1.2664407379081437e-19,1.8104012675901358e-06,4.973710074367268e-09,2.8710802273558637e-05,1.208953543832198e-19,0.0
3.100000000000001e-05,1000.0108323249766,1.0164379651605277e-08,3.808465224398196e-08,0.013039304031459979,0.22995642568195282,1.5400459035772252e-08,1.292303943970953e-06,0.756972257709748,1.501738029784785e-21,1.3612736168780266e-19,1.9402836723258704e-06,5.537459043578304e-09,2.8710802273558637e-05,1.3108418153107415e-19,0.0
3.2000000000000005e-05,1000.0115897808397,1.05675990595076e-08,3.964122740358128e-08,0.013039290034432192,0.22995621753937162,1.59773395813757e-08,1.3763116261941695e-06,0.756972257709748,1.5642207861945377e-21,1.4600364979710918e-19,2.075268932584199e-06,6.147450460002953e-09,2.8710802273558637e-05,1.4185495430370228e-19,0.0
3.3e-05,1000.0123772863523,1.097728333484852e-08,4.1222541124342525e-08,0.013039275519803991,0.22995600152663775,1.6564510474883042e-08,1.4634437481919065e-06,0.756972257709748,1.6276905870005e-21,1.562791323600427e-19,2.215427076927011e-06,6.806377271903839e-09,2.8710802273558637e-05,1.5323301705953072e-19,0.0
3.4e-05,1000.0131953807016,1.139364057534838e-08,4.282938679093515e-08,0.01303926047860783,0.22995577751966353,1.7162337119918802e-08,1.5537572738713572e-06,0.756972257709748,1.6921790062641993e-21,1.6696020148050914e-19,2.360830008248148e-06,7.517061109724587e-09,2.8710802273558637e-05,1.6524513585027833e-19,0.0
3.5e-05,1000.0140446224058,1.1816887952876149e-08,4.446259230016185e-08,0.013039244901568792,0.22995554539046917,1.7771201126911303e-08,1.647311219890434e-06,0.756972257709748,1.757718981019677e-21,1.780534557458779e-19,2.511551580959965e-06,8.28245886743742e-09,2.8710802273558637e-05,1.7791959236361172e-19,0.0
3.5999999999999994e-05,1000.014925590177,1.224725211629276e-08,4.612302172103166e-08,0.013039228779091054,0.22995530500701492,1.8391501113860558e-08,1.7441667471237908e-06,0.756972257709748,1.8243448901092316e-21,1.8956570919163869e-19,2.667667681441026e-06,9.105669564277187e-09,2.8710802273558637e-05,1.912862833385687e-19,0.0
3.699999999999999e-05,1000.0158388838275,1.2684969626118277e-08,4.781157697536404e-08,0.013039212101243659,0.22995505623302537,1.902365354631297e-08,1.8443872566704816e-06,0.756972257709748,1.8920926275451413e-21,2.015040007118121e-19,2.829256311713568e-06,9.989941501334909e-09,2.8710802273558637e-05,2.0537682740179992e-19,0.0
3.799999999999999e-05,1000.0167851252199,1.3130287423029904e-08,4.9529199545635934e-08,0.013039194857745613,0.22995479892780585,1.966809361724464e-08,1.9480384907286164e-06,0.756972257709748,1.960999664691896e-21,2.1387560395576662e-19,2.996397676551433e-06,1.0938679732074052e-08,2.8710802273558637e-05,2.202246807893415e-19,0.0
3.8999999999999986e-05,1000.0177649592628,1.3583463319242198e-08,5.127687229439332e-08,0.013039177037950279,0.2299545329460507,2.0325276178690544e-08,2.0551886383207285e-06,0.756972257709748,2.0311051161720397e-21,2.2668803766431226e-19,3.169174274129748e-06,1.195545384700323e-08,2.8710802273558637e-05,2.3586526146860616e-19,0.0
3.999999999999998e-05,1000.0187790549584,1.4044766512874571e-08,5.305562143867877e-08,0.013039158630828968,0.2299542581376419,2.0995676738489494e-08,2.165908446610712e-06,0.756972257709748,2.1024498183856e-21,2.3994907648938807e-19,3.3476709907778394e-06,1.3044006119913656e-08,2.8710802273558637e-05,2.5233608244124183e-19,0.0
4.099999999999998e-05,1000.0198281065028,1.451447812825906e-08,5.486651865770253e-08,0.013039139624953731,0.22995397434743847,2.16797925207524e-08,2.2802713378046196e-06,0.756972257709748,2.175076419770796e-21,2.5366676229985024e-19,3.531975199746001e-06,1.4208260012000386e-08,2.8710802273558637e-05,2.69676894260733e-19,0.0
4.199999999999998e-05,1000.0209128344419,1.499289179364969e-08,5.6710683274715005e-08,0.013039120008479295,0.22995368141505584,2.237814358450821e-08,2.3983535320773263e-06,0.756972257709748,2.2490294684834155e-21,2.6784941605280424e-19,3.7221768641341506e-06,1.545232905739146e-08,2.8710802273558637e-05,2.879298386436496e-19,0.0
4.2999999999999975e-05,1000.0220339868861,1.5480314255165173e-08,5.858928454988728e-08,0.01303909976912406,0.2299533791746348,2.3091274008366137e-08,2.520234176949126e-06,0.756972257709748,2.3243554995008328e-21,2.825056502590335e-19,3.9183686442881104e-06,1.678052615555279e-08,2.8710802273558637e-05,3.071396143778136e-19,0.0
4.399999999999997e-05,1000.0231923407893,1.5977066023446487e-08,6.05035441331884e-08,0.013039078894150149,0.2299530674545989,2.381975315216836e-08,2.645995483459713e-06,0.756972257709748,2.4011031306677434e-21,2.976443820460955e-19,4.120646009941739e-06,1.8197373291664255e-08,2.8710802273558637e-05,3.273536558062749e-19,0.0
4.499999999999997e-05,1000.0243887032947,1.6483482056684366e-08,6.245473867688851e-08,0.01303905737034241,0.2299527460774003,2.456417700010429e-08,2.775722869570719e-06,0.756972257709748,2.4793231686111794e-21,3.132748468558398e-19,4.329107357340616e-06,1.970761170916089e-08,2.8710802273558637e-05,3.4862232477735264e-19,0.0
4.5999999999999966e-05,1000.0256239131511,1.6999912486024218e-08,6.444420259302413e-08,0.013039035183986329,0.22995241485925266,2.5325169587300658e-08,2.909505111270136e-06,0.756972257709748,2.559068719798862e-21,3.2940661283072824e-19,4.5438541315722855e-06,2.1316212560131634e-08,2.8710802273558637e-05,3.7099911764834506e-19,0.0
4.699999999999996e-05,1000.0268988422064,1.752672338629732e-08,6.647333096597147e-08,0.013039012320844786,0.2299520736098511,2.6103384515522968e-08,3.0474345018710022e-06,0.756972257709748,2.6403953055303882e-21,3.4604959593373246e-19,4.764990954380029e-06,2.3028388060956452e-08,2.8710802273558637e-05,3.945408888832e-19,0.0
4.799999999999996e-05,1000.0282143969813,1.806429759329039e-08,6.854358264484408e-08,0.01303898876613356,0.2299517221320777,2.6899506566375738e-08,3.1896070200223528e-06,0.756972257709748,2.7233609837526024e-21,3.632140758379461e-19,4.992625757777361e-06,2.484960318240051e-08,2.8710802273558637e-05,4.193080925127347e-19,0.0
4.899999999999996e-05,1000.0295715203272,1.8613035570211328e-08,7.065648353219507e-08,0.01303896450449553,0.2299513602216923,2.771425341993543e-08,3.3361225069936156e-06,0.756972257709748,2.808026479863534e-21,3.809107126285504e-19,5.2268699237854614e-06,2.678558790531318e-08,2.8710802273558637e-05,4.453650428590325e-19,0.0
4.9999999999999955e-05,1000.0309711931785,1.917335632767287e-08,7.281363007643788e-08,0.013038939519973473,0.22995098766700714,2.8548377485805675e-08,3.4870848538422125e-06,0.756972257709748,2.894455326219212e-21,3.991505643704065e-19,5.467838430618689e-06,2.8842350075122998e-08,2.8710802273558637e-05,4.727801963181305e-19,0.0
5.099999999999995e-05,1000.0324144363994,1.9745698401621542e-08,7.501669297795393e-08,0.013038913795981375,0.22995060424854477,2.9402667854168232e-08,3.6426021991190307e-06,0.756972257709748,2.9827140096592718e-21,4.1794510559875974e-19,5.7156500056656976e-06,3.1026188890528827e-08,2.8710802273558637e-05,5.016264562484877e-19,0.0
5.199999999999995e-05,1000.0339023127361,2.0330520893103835e-08,7.726742112598908e-08,0.013038887315274158,0.22995020973867797,3.027795237593774e-08,3.8027871378111938e-06,0.756972257709748,3.0728721276502203e-21,4.373062467905292e-19,5.9704272856457485e-06,3.334370906417937e-08,2.8710802273558637e-05,5.319815030918241e-19,0.0
5.2999999999999947e-05,1000.0354359288791,2.092830457384417e-08,7.95676457862507e-08,0.013038860059915712,0.22994980390125075,3.117509988228706e-08,3.9677569422728024e-06,0.756972257709748,3.165002554457105e-21,4.572463548758452e-19,6.232296984346668e-06,3.580183569569889e-08,2.8710802273558637e-05,5.639281519741928e-19,0.0
5.3999999999999944e-05,1000.0370164376437,2.1539553062352543e-08,8.191928505763484e-08,0.013038832011245133,0.229949386491179,3.209502255430219e-08,4.137633795953369e-06,0.756972257709748,3.2591816183936106e-21,4.777782748554207e-19,6.501390068371763e-06,3.840782990015977e-08,2.8710802273558637e-05,5.975547403051239e-19,0.0
5.499999999999994e-05,1000.0386450402781,2.216479407691682e-08,8.4324348619194e-08,0.013038803149841006,0.2299489572540292,3.303867845596471e-08,4.312545040962495e-06,0.756972257709748,3.3554892907262307e-21,4.989153526102313e-19,6.777841941446965e-06,4.116930524764614e-08,2.8710802273558637e-05,6.329555486349349e-19,0.0
5.599999999999994e-05,1000.0403229888998,2.2804580766852904e-08,8.678494277096987e-08,0.01303877345548373,0.22994851592557558,3.4007074233436356e-08,4.4926234396265104e-06,0.756972257709748,3.454009386064224e-21,5.20671458913332e-19,7.0617926372852055e-06,4.409424501722996e-08,2.8710802273558637e-05,6.702312560191597e-19,0.0
5.6999999999999935e-05,1000.0420515890844,2.3459493135925124e-08,8.930327582206883e-08,0.013038742907115559,0.22994806223133119,3.500126801109812e-08,4.678007452478797e-06,0.756972257709748,3.554829776382909e-21,5.430610148489251e-19,7.353387022408078e-06,4.7191020401860305e-08,2.8710802273558637e-05,7.094894367455267e-19,0.0
5.799999999999993e-05,1000.0438322026038,2.4130139557937548e-08,9.188166382771771e-08,0.013038711482798311,0.2299475958860538,3.6022372485748755e-08,4.868841532618808e-06,0.756972257709748,3.658042618969102e-21,5.660990186259856e-19,7.652775008748723e-06,5.0468409652135894e-08,2.8710802273558637e-05,7.508450994901358e-19,0.0
5.899999999999993e-05,1000.0456662503295,2.4817158393143183e-08,9.452253670798853e-08,0.013038679159668623,0.2299471165932241,3.707155823832924e-08,5.06527643790284e-06,0.756972257709748,3.763744599743941e-21,5.898010739057669e-19,7.960111776801035e-06,5.393561823630294e-08,2.8710802273558637e-05,7.944212737067347e-19,0.0
5.999999999999993e-05,1000.047555215312,2.552121971409512e-08,9.722844477888353e-08,0.013038645913890503,0.22994662404449423,3.815005728203452e-08,5.267469562372994e-06,0.756972257709748,3.872037192952522e-21,6.141834197573025e-19,8.275558010011817e-06,5.760230008857148e-08,2.8710802273558637e-05,8.40349648274282e-19,0.0
6.0999999999999924e-05,1000.049500646049,2.6243027148977628e-08,1.0000206572599526e-07,0.013038611720605027,0.2299461179191049,3.9259166865068735e-08,5.475585288238784e-06,0.756972257709748,3.983026938327202e-21,6.392629623455903e-19,8.599280141036804e-06,6.147858001118502e-08,2.8710802273558637e-05,8.887712674314881e-19,0.0
6.199999999999992e-05,1000.0515041599567,2.6983319851463207e-08,1.0284621205595401e-07,0.013038576553876961,0.22994559788326877,4.040025355207217e-08,5.689795359911021e-06,0.756972257709748,4.096825737246247e-21,6.650573084706007e-19,8.931450610548752e-06,6.557507730541518e-08,2.8710802273558637e-05,9.398372927904747e-19,0.0
6.299999999999992e-05,1000.0535674470572,2.774287460715316e-08,1.0576383906290934e-07,0.013038540386638112,0.2299450635895178,4.1574757600393085e-08,5.91027928169763e-06,0.756972257709748,4.2135511694436106e-21,6.915848010846529e-19,9.272248139366099e-06,6.990293071008765e-08,2.8710802273558637e-05,9.937098295585334e-19,0.0
6.399999999999992e-05,1000.0556922738982,2.8522508087007554e-08,1.087580533464752e-07,0.013038503190627136,0.22994451467601235,4.278419761584456e-08,6.137224740788649e-06,0.756972257709748,4.33332683163282e-21,7.188645569252119e-19,9.621858014930088e-06,7.44738247198997e-08,2.8710802273558637e-05,1.050562787706202e-18,0.0
6.499999999999991e-05,1000.0578804877255,2.9323079256765454e-08,1.1183212193556772e-07,0.013038464936325593,0.22994395076580906,4.4030175714887196e-08,6.370828057723731e-06,0.756972257709748,4.456282700362928e-21,7.469165064141601e-19,9.980472392246947e-06,7.930001741698115e-08,2.8710802273558637e-05,1.1105830166908543e-18,0.0
6.599999999999991e-05,1000.0601340209214,3.014549196630396e-08,1.1498948205330063e-07,0.01303842559288991,0.22994337146608504,4.5314382841895594e-08,6.611294666174914e-06,0.756972257709748,4.582555520190222e-21,7.757614359821509e-19,1.0348290611116528e-05,8.439436986226285e-08,2.8710802273558637e-05,1.1739711692321864e-18,0.0
6.699999999999991e-05,1000.0624548957339,3.099069771701003e-08,1.1823375158713699e-07,0.013038385128079004,0.22994277636731444,4.663860464586579e-08,6.8588396242329155e-06,0.756972257709748,4.712289219851645e-21,8.054210329926974e-19,1.072551953015056e-05,8.977037718079813e-08,2.8710802273558637e-05,1.2409430770812084e-18,0.0
6.79999999999999e-05,1000.0648452293157,3.185969863092517e-08,1.2156874031203945e-07,0.013038343508177227,0.22994216504239517,4.8004727784812085e-08,7.113688159702818e-06,0.756972257709748,4.845635358621887e-21,8.35917933453703e-19,1.111237387870188e-05,9.54422014485764e-08,2.8710802273558637e-05,1.3117309410499832e-18,0.0
6.89999999999999e-05,1000.0673072390989,3.275355063931867e-08,1.2499846193175204e-07,0.013038300697912251,0.2299415370457211,4.9414746696219275e-08,7.376076252087688e-06,0.756972257709748,4.9827536052336406e-21,8.6727577271985745e-19,1.1509076627761737e-05,1.0142470650564218e-07,2.8710802273558637e-05,1.3865847996377458e-18,0.0
6.99999999999999e-05,1000.0698432485299,3.367336690704544e-08,1.2852714700921233e-07,0.013038256660367538,0.22994089191219663,5.0870770895301966e-08,7.646251254095343e-06,0.756972257709748,5.123812252052257e-21,8.995192394061426e-19,1.1915859381044307e-05,1.0773349482604875e-07,2.8710802273558637e-05,1.465774081583234e-18,0.0
7.09999999999999e-05,1000.0724556931937,3.4620321511428853e-08,1.3215925686033874e-07,0.013038211356888948,0.22994022915618886,5.2375032858919745e-08,7.924472555760609e-06,0.756972257709748,5.268988767569528e-21,9.326741327513657e-19,1.2332962787560865e-05,1.1438494658516867e-07,2.8710802273558637e-05,1.5495893263051842e-18,0.0
7.19999999999999e-05,1000.0751471273637,3.559565340154022e-08,1.358994985040857e-07,0.013038164746984991,0.2299395482704119,5.3929896548288325e-08,8.211012295177517e-06,0.756972257709748,5.4184703910469224e-21,9.667674237382966e-19,1.2760636977327195e-05,1.2139626110669397e-07,2.8710802273558637e-05,1.638344077626565e-18,0.0
7.299999999999989e-05,1000.0779202309838,3.660067064529942e-08,1.3975284069339265e-07,0.013038116788220559,0.2299388487247428,5.553786658265055e-08,8.506156116738379e-06,0.756972257709748,5.572454770250971e-21,1.001827320024369e-18,1.3199142020243117e-05,1.2878550071073416e-07,2.8710802273558637e-05,1.7323769601581563e-18,0.0
7.399999999999989e-05,1000.0807778171675,3.763675502198466e-08,1.4372453124470744e-07,0.013038067436102923,0.2299381299649557,5.7201598199527103e-08,8.810203986176951e-06,0.756972257709748,5.731150650878234e-21,1.0378833354114273e-18,1.3648748412295969e-05,1.3657163740906458e-07,2.8710802273558637e-05,1.832053979312692e-18,0.0
7.499999999999989e-05,1000.0837228402152,3.8705366961661445e-08,1.478201156741517e-07,0.01303801664395999,0.229937391411375,5.8923908014283784e-08,9.123471062376061e-06,0.756972257709748,5.894778617959299e-21,1.0749663638260452e-18,1.4109737588509784e-05,1.4477460240949759e-07,2.8710802273558637e-05,1.9377710528282577e-18,0.0
7.599999999999988e-05,1000.0867584042016,3.9808050870979135e-08,1.52045457288893e-07,0.013037964362810014,0.2299366324574391,6.070778567480378e-08,9.446288632150823e-06,0.756972257709748,6.063571895276615e-21,1.1131087582849192e-18,1.45824024651467e-05,1.5341533870821987e-07,2.8710802273558637e-05,2.04995680637466e-18,0.0
7.699999999999988e-05,1000.089887772189,4.094644088201213e-08,1.5640675886824435e-07,0.013037910541221977,0.22993585246816697,6.255640649416443e-08,9.779005113566455e-06,0.756972257709748,6.237777208210291e-21,1.1523444152601483e-18,1.5067048013181835e-05,1.6251585700625437e-07,2.8710802273558637e-05,2.1690756648810946e-18,0.0
7.799999999999988e-05,1000.0931143761105,4.212226706107999e-08,1.609105860734506e-07,0.013037855125165948,0.22993505077852114,6.447314515368772e-08,1.0121987133409993e-05,0.756972257709748,6.417655715482154e-21,1.1927088648595543e-18,1.5563991864995955e-05,1.7209929518257617e-07,2.8710802273558637e-05,2.295631273358652e-18,0.0
7.899999999999987e-05,1000.0964418273877,4.333736211926325e-08,1.6556389274406515e-07,0.013037798057852547,0.22993422669165772,6.646159058150166e-08,1.0475620685172937e-05,0.756972257709748,6.6034840160823754e-21,1.234239367290823e-18,1.607356495647114e-05,1.821899815854065e-07,2.8710802273558637e-05,2.4301702865692433e-18,0.0
7.999999999999987e-05,1000.0998739283381,4.4593668671040196e-08,1.7037404825611841e-07,0.013037739279560576,0.22993337947705558,6.852556213939215e-08,1.084031237458223e-05,0.756972257709748,6.795555238456607e-21,1.2769750161219972e-18,1.6596112206725975e-05,1.9281350242921803e-07,2.8710802273558637e-05,2.5732865915062238e-18,0.0
8.099999999999987e-05,1000.1034146844496,4.58932470935704e-08,1.7534886713573087e-07,0.013037678727451844,0.2299325083685137,7.066912724198411e-08,1.1216490760436037e-05,0.756972257709748,6.994180219717642e-21,1.3209568488991497e-18,1.713199323789651e-05,2.039967736084249e-07,2.8710802273558637e-05,2.725625999484366e-18,0.0
8.199999999999987e-05,1000.1070683175825,4.723828404277837e-08,1.8049664111039833e-07,0.013037616335372093,0.22993161256200664,7.289662017963474e-08,1.1604607798272054e-05,0.756972257709748,7.199688781734303e-21,1.3662279657268137e-18,1.768158313943395e-05,2.1576811718279858e-07,2.8710802273558637e-05,2.887891087682735e-18,0.0
8.299999999999986e-05,1000.110839280203,4.863110166423533e-08,1.85826173881572e-07,0.013037552033636764,0.22993069121338652,7.521266347694461e-08,1.2005140397456045e-05,0.756972257709748,7.412431116769522e-21,1.4128336564912093e-18,1.8245273276130534e-05,2.2815734305126402e-07,2.8710802273558637e-05,3.0608477426088838e-18,0.0
8.399999999999986e-05,1000.1147322707257,5.007416762853277e-08,1.9134681883457484e-07,0.013037485748800204,0.2299297434359185,7.762219037094447e-08,1.241859210168156e-05,0.756972257709748,7.632779290022117e-21,1.4608215374554823e-18,1.882347214567589e-05,2.4119583608625485e-07,2.8710802273558637e-05,3.24533076092701e-18,0.0
8.499999999999986e-05,1000.1187522500713,5.1570106015013055e-08,1.9706852000623565e-07,0.013037417403406956,0.22992876829763506,8.013046956629748e-08,1.2845494903581263e-05,0.756972257709748,7.861128871586846e-21,1.5102416980352316e-18,1.9416606288593086e-05,2.5491664917703616e-07,2.8710802273558637e-05,3.4422515476921433e-18,0.0
8.599999999999985e-05,1000.1229044595461,5.3121709132521124e-08,2.030018566075882e-07,0.013037346915723466,0.22992776481849467,8.27431324284987e-08,1.3286411205865576e-05,0.756972257709748,8.097900710884899e-21,1.5611468586403313e-18,2.002512125414643e-05,2.6935460263864593e-07,2.8710802273558637e-05,3.652605906733549e-18,0.0
8.699999999999985e-05,1000.1271944401711,5.4731950386896044e-08,2.0915809144496627e-07,0.013037274199448393,0.2299267319673268,8.546620269720563e-08,1.374193594314422e-05,0.756972257709748,8.34354286763512e-21,1.613592540557737e-18,2.0649482625577542e-05,2.8454639050156884e-07,2.8710802273558637e-05,3.8774830946216355e-18,0.0
8.799999999999985e-05,1000.1316280535913,5.640399830198512e-08,2.1554922362753678e-07,0.013037199163399587,0.22992566865854563,8.830612877012918e-08,1.421269887929161e-05,0.756972257709748,8.598532713801791e-21,1.6676372489420632e-18,2.1290177109530385e-05,3.0053069419684356e-07,2.8710802273558637e-05,4.118075666624567e-18,0.0
8.899999999999985e-05,1000.1362115047473,5.8141231809993734e-08,2.221880460981459e-07,0.013037121711175124,0.22992457374860834,9.126981953038274e-08,1.4699367100357551e-05,0.756972257709748,8.863379228481441e-21,1.7233426702917244e-18,2.1947713693285245e-05,3.173483043962854e-07,2.8710802273558637e-05,4.3756910950151055e-18,0.0
8.999999999999984e-05,1000.1409513663568,5.994725688090577e-08,2.290882081347602e-07,0.013037041740787715,0.22992344603221168,9.436468315236851e-08,1.5202647708770053e-05,0.756972257709748,9.138625491592462e-21,1.7807738847741592e-18,2.262262487153518e-05,3.350422510744578e-07,2.8710802273558637e-05,4.651764022164431e-18,0.0
9.099999999999984e-05,1000.1458546056035,6.182592477429504e-08,2.3626428395232107e-07,0.01303695914426663,0.2299222842381711,9.759866999190445e-08,1.5723290763139313e-05,0.756972257709748,9.424851421946313e-21,1.839999596601979e-18,2.331546795588587e-05,3.536579434912858e-07,2.8710802273558637e-05,4.947870552569583e-18,0.0
9.199999999999984e-05,1000.1509286130503,6.378135193567465e-08,2.437318474855503e-07,0.013036873807226998,0.22992108702498232,1.0098031970854665e-07,1.6262092465679327e-05,0.756972257709748,9.722676763360283e-21,1.901092382487559e-18,2.402682646483773e-05,3.7324331997857875e-07,2.8710802273558637e-05,5.26574438501756e-18,0.0
9.299999999999983e-05,1000.1561812340748,6.581794177561875e-08,2.5150755421043313e-07,0.013036785608402112,0.229919852976026,1.0451881313585201e-07,1.681989863068565e-05,0.756972257709748,1.0032764353130706e-20,1.9641289604955614e-18,2.4757311602343507e-05,3.938490086971629e-07,2.8710802273558637e-05,5.607294628939229e-18,0.0
9.399999999999983e-05,1000.1616208030835,6.794040854055006e-08,2.5960923077785057e-07,0.01303669441913506,0.22991858059438067,1.0822402933433303e-07,1.739760846302902e-05,0.756972257709748,1.0355823703544837e-20,2.029190481262197e-18,2.5507563831234704e-05,4.155285002802009e-07,2.8710802273558637e-05,5.9746262559245284e-18,0.0
9.499999999999983e-05,1000.1672561807816,7.015380348721369e-08,2.6805597329408813e-07,0.013036600102825672,0.22991726829720896,1.1210660855444939e-07,1.799617867767454e-05,0.756972257709748,1.069261493032789e-20,2.096362843694033e-18,2.627825454798625e-05,4.3833833332265834e-07,2.8710802273558637e-05,6.370063049690909e-18,0.0
