# Position_mm,Temperature_K,H2,H,O,O2,OH,H2O,HO2,H2O2,AR,N2
1.710937500000000355e+01,3.000004163760931419e+02,2.852045923056401033e-02,4.700969799306137059e-16,9.790529257582332765e-12,2.263545220782173517e-01,8.362036180603627819e-13,1.443949277534864835e-10,2.807353358509320116e-11,1.821219379467775186e-12,-8.220627981064585932e-18,7.451250185063018616e-01
1.714843750000000355e+01,3.000012463416227320e+02,2.851836081668401163e-02,2.472729991158562789e-15,3.062880110293604319e-11,2.263550824578399456e-01,4.426481740972467588e-12,5.797652053914512271e-10,1.155115128262800495e-10,7.947714006558307298e-12,-5.273673920288226302e-17,7.451265559871931288e-01
1.718750000000000000e+01,3.000037756347658728e+02,2.851387272641420570e-02,1.309255388113895916e-14,9.693545384749603493e-11,2.263562804756473201e-01,2.348922958212306857e-11,2.346565378560767142e-09,4.735120633421859661e-10,3.483606781325008052e-11,2.686207473054471576e-16,7.451298438225897325e-01
1.720703125000000000e+01,3.000069823108640890e+02,2.850971219483899866e-02,3.596502086888954797e-14,1.843405690378288231e-10,2.263573902580168495e-01,6.387868360238511658e-11,5.250852445941547795e-09,1.057169638852332425e-09,8.244811663650058725e-11,1.371640119840074862e-17,7.451328909084187213e-01
1.722656250000000000e+01,3.000134721108904046e+02,2.850318314778650663e-02,9.926644006684875453e-14,3.670526150157131284e-10,2.263591300262750572e-01,1.763011651956690521e-10,1.259262699121696901e-08,2.536650804354824446e-09,2.107285114630980535e-10,1.712455895752870776e-16,7.451376709424806233e-01
1.724609375000000000e+01,3.000266070020618940e+02,2.849293794446826344e-02,2.757406240683945516e-13,7.489668917834236837e-10,2.263618554387643034e-01,4.886566689630191899e-10,3.114167383888788524e-08,6.267200885026513353e-09,5.563322522844561043e-10,7.872632947881229019e-17,7.451451674136629899e-01
1.725585937500000000e+01,3.000382181646028812e+02,2.848562909552945430e-02,4.858721485886678698e-13,1.096053702870296765e-09,2.263637953400274572e-01,8.530106374651850337e-10,5.102320636234759147e-08,1.023787709335859428e-08,9.486730784973838818e-10,-4.043031428715926914e-17,7.451505114051365508e-01
1.726562500000000000e+01,3.000557749186666001e+02,2.847624130230477779e-02,8.628314212033570932e-13,1.632270251971637171e-09,2.263662806171624631e-01,1.510475018430792970e-09,8.609226933754012540e-08,1.725717428549227569e-08,1.673283378959963686e-09,-6.122482712798666237e-18,7.451573699141970097e-01
1.727539062499999645e+01,3.000823226006703521e+02,2.846418411854361591e-02,1.544670524984751908e-12,2.460631992788049048e-09,2.263694611177697880e-01,2.693785620523621034e-09,1.479454914123932899e-07,2.966287694379878442e-08,3.011460740859348269e-09,1.907314708501820971e-16,7.451661689878977812e-01
1.728027343750000000e+01,3.001006948972723762e+02,2.845687030035366424e-02,2.097349029844191797e-12,3.044041728680804314e-09,2.263713827172442183e-01,3.639384074957620596e-09,1.965829336269899102e-07,3.943094979492764053e-08,4.105390202577177656e-09,1.548567745435320021e-16,7.451715001776113567e-01
1.728515625000000000e+01,3.001237721621304786e+02,2.844851738260863877e-02,2.856687158384847534e-12,3.786331088858244037e-09,2.263735691366657865e-01,4.944275115441125562e-09,2.638098690041573758e-07,5.299208122484327953e-08,5.662319682291864532e-09,-1.588927927903576056e-16,7.451775822829906915e-01
1.729003906250000000e+01,3.001527596036175396e+02,2.843897816554381494e-02,3.903002808630277274e-12,4.730745625136023107e-09,2.263760546407963259e-01,6.742889862253109981e-09,3.567301633868377776e-07,7.182696850890290203e-08,7.878092133235426196e-09,3.361375700260360770e-17,7.451845192808987939e-01
1.729492187500000000e+01,3.001891711867806976e+02,2.842808475508252358e-02,5.346028898036168780e-12,5.932294186645207980e-09,2.263788770170913345e-01,9.220107411716801948e-09,4.851593952454593621e-07,9.799545021907416910e-08,1.103129203565783889e-08,2.720259238396231274e-17,7.451924288839384403e-01
1.729980468750000000e+01,3.002349086903901139e+02,2.841564571342112752e-02,7.337269501040091985e-12,7.460949030264022391e-09,2.263820775413604991e-01,1.263018822804466866e-08,6.626578736574998950e-07,1.343632316927299753e-07,1.551812949137636118e-08,3.248851308272690922e-16,7.452014441075189843e-01
1.730468750000000000e+01,3.002923609550758215e+02,2.840144284061868821e-02,1.008687227002359653e-11,9.405714716407721396e-09,2.263857007265218657e-01,1.732282450512313748e-08,9.079556149226777112e-07,1.849174498439879448e-07,2.190196198384587167e-08,-2.274552379777171759e-16,7.452117149192025725e-01
1.730957031249999645e+01,3.003645284370782065e+02,2.838522754884236637e-02,1.388777098218808003e-11,1.187981070942294082e-08,2.263897937401813110e-01,2.377900596606241990e-08,1.246916865723214685e-06,2.552057870080754374e-07,3.098355953711508942e-08,8.679749301315131521e-17,7.452234099320621530e-01
1.731445312499999645e+01,3.004551794476631699e+02,2.836671679096083171e-02,1.915038152106881071e-11,1.502726761605910487e-08,2.263944053277160418e-01,3.266041978678673678e-08,1.715246480590130554e-06,3.529472626821910329e-07,4.390068602834002471e-08,1.239766790178065444e-17,7.452367180800567592e-01
1.731933593750000000e+01,3.005690460169888638e+02,2.834558850745504469e-02,2.645447355507905586e-11,1.903134303754640990e-08,2.263995840096191814e-01,4.487756685098408517e-08,2.362214901463274260e-06,4.888814660566225561e-07,6.226907877286144015e-08,5.186156556940542976e-17,7.452518501821145946e-01
1.732421875000000000e+01,3.007120692274209546e+02,2.832147656112726786e-02,3.662859287520694053e-11,2.412526568256663552e-08,2.264053752270542286e-01,6.168379520415877218e-08,3.255779208682386035e-06,6.779484183704929369e-07,8.838169013586731804e-08,2.048859687185308085e-16,7.452690402568225014e-01
1.732910156249999645e+01,3.008917061709004201e+02,2.829396513953641099e-02,5.087767516505690392e-11,3.060598984703872035e-08,2.264118169791440593e-01,8.480535688288086888e-08,4.489613302251403130e-06,9.409260002740537424e-07,1.254896856562615031e-07,-4.379498990234686566e-16,7.452885463900797980e-01
1.733154296875000000e+01,3.009987646469480183e+02,2.827875707769418601e-02,6.020542118605630491e-11,3.450850286791631453e-08,2.264152909792777613e-01,9.962766360109358814e-08,5.282576279354190288e-06,1.110973547046299142e-06,1.498952549592000162e-07,2.320519779102718967e-16,7.452992743015716126e-01
1.733398437500000000e+01,3.011195194442566390e+02,2.826248015465230093e-02,7.135415931758023572e-11,3.894254271385848292e-08,2.264189337203907082e-01,1.171766311217419172e-07,6.226369508098479587e-06,1.314461074589101579e-06,1.794283394588791157e-07,1.105892849856036523e-16,7.453107096755094974e-01
1.733642578124999645e+01,3.012557184887710378e+02,2.824506074769509573e-02,8.472097098096451020e-11,4.398072134831311228e-08,2.264227417137414933e-01,1.379506651005793570e-07,7.349556685463871037e-06,1.557985099142663641e-06,2.151598016130896421e-07,-2.533462205842581494e-16,7.453228928208555093e-01
1.733886718750000000e+01,3.014093312550009500e+02,2.822642044686837423e-02,1.007983681572480216e-10,4.970568301348881115e-08,2.264267081762389999e-01,1.625403336363771125e-07,8.686064745127019426e-06,1.849442058321903566e-06,2.583816527900415253e-07,-4.113366081391544461e-17,7.453358651416234215e-01
1.734130859375000000e+01,3.015825763574936218e+02,2.820647579865272203e-02,1.202052024433264674e-10,5.621153803304561301e-08,2.264308222042476781e-01,1.916457824173369160e-07,1.027617515309752054e-05,2.198282687542130489e-06,3.106517426482164856e-07,-4.106719376899354913e-16,7.453496689099712302e-01
1.734374999999999645e+01,3.017779524286520427e+02,2.818513804707946727e-02,1.437293147955356638e-10,6.360552366955728115e-08,2.264350677765637199e-01,2.260976044317380502e-07,1.216769305009954202e-05,2.615815377989558727e-06,3.738470977378616039e-07,-2.928924404326896809e-17,7.453643469739767990e-01
1.734619140624999645e+01,3.019982726289775883e+02,2.816231287491351154e-02,1.723870183296758667e-10,7.200992713185470143e-08,2.264394225541112304e-01,2.668819054515379051e-07,1.441732429773754330e-05,3.115567456733681279e-06,4.502274107677951893e-07,-4.384412383569771265e-16,7.453799423875727692e-01
1.734863281249999645e+01,3.022467031583467474e+02,2.813790014826454688e-02,2.075081607172586879e-10,8.156433140870246092e-08,2.264438564390290343e-01,3.151705094158010384e-07,1.709229494841632232e-05,3.713714783537901562e-06,5.425104151932674831e-07,-1.320927020544249825e-16,7.453964979502131216e-01
1.735107421875000000e+01,3.025268061560629462e+02,2.811179366869847110e-02,2.508584561537170807e-10,9.242823909259367691e-08,2.264483298492066532e-01,3.723574690645225868e-07,2.027225251468406400e-05,4.429591516683049958e-06,6.539610408452277362e-07,-5.451487107416415935e-16,7.454140556404247331e-01
1.735351562499999645e+01,3.028425873911072017e+02,2.808388093791822776e-02,3.048182321230946090e-10,1.047841657629253253e-07,2.264527916583216616e-01,4.401033810633571241e-07,2.405149369395828048e-05,5.286293466279721953e-06,7.884964670508645884e-07,2.578860741564412076e-16,7.454326559277651976e-01
1.735595703124999645e+01,3.031985491491905691e+02,2.805404294105651869e-02,3.726448507935059479e-10,1.188412953758547601e-07,2.264571767437017491e-01,5.203893922045079338e-07,2.854156872849004635e-05,6.311389787896404538e-06,9.508092831644692030e-07,1.200479156131551340e-16,7.454523369441296010e-01
1.735717773437500000e+01,3.033934990379174792e+02,2.803835422878201214e-02,4.134579259978966263e-10,1.265982803058189325e-07,2.264593097932003085e-01,5.661255382817562602e-07,3.110279216169058132e-05,6.899449741050696064e-06,1.044492189557758547e-06,-2.758647670748062789e-16,7.454625961066414508e-01
1.735839843750000000e+01,3.036008305180976095e+02,2.802212723679711054e-02,4.596600286968846563e-10,1.348914310299007280e-07,2.264613837953970976e-01,6.160666068688077360e-07,3.390423400876769843e-05,7.545366011557739276e-06,1.147800986625389648e-06,-1.924794619235038248e-16,7.454731401491115905e-01
1.735961914062499645e+01,3.038213203009879066e+02,2.800534461601338412e-02,5.121383618051613027e-10,1.437588596022949285e-07,2.264633835788423533e-01,6.706053731661747270e-07,3.696809614954105634e-05,8.254791920456068432e-06,1.261702495018944712e-06,-4.428570882708341453e-16,7.454839723381709859e-01
1.736083984374999645e+01,3.040557923931003756e+02,2.798798856317864445e-02,5.719506049146771277e-10,1.532415832945684256e-07,2.264652921978335398e-01,7.301731209602235696e-07,4.031857809760051349e-05,9.033921596767966668e-06,1.387256438773561090e-06,1.867949553220537656e-16,7.454950954962575871e-01
1.736206054687499645e+01,3.043051207695609151e+02,2.797004081914909387e-02,6.403617571183205342e-10,1.633837770178019996e-07,2.264670907587082449e-01,7.952437445651781762e-07,4.398204789342041043e-05,9.889538880306523793e-06,1.525623566423637378e-06,-9.175268293719522563e-16,7.455065119438500920e-01
1.736328124999999645e+01,3.045702321686552523e+02,2.795148266837950077e-02,7.188896194103030953e-10,1.742330598274277855e-07,2.264687582318228587e-01,8.663383523878690570e-07,4.798722618248818462e-05,1.082907001970639158e-05,1.678074341282396194e-06,2.702460662075237073e-16,7.455182234390103080e-01
1.736450195312500000e+01,3.048521090084566936e+02,2.793229493960522683e-02,8.093596944487791140e-10,1.858408020084724729e-07,2.264702712470217372e-01,9.440304221144478218e-07,5.236538423637474357e-05,1.186064026194734688e-05,1.845998171015002034e-06,-8.284970170162477118e-16,7.455302311100988621e-01
1.736572265625000000e+01,3.051517924256062884e+02,2.791245800804223465e-02,9.139732641779555226e-10,1.982624804034651652e-07,2.264716038731145464e-01,1.028951611084319092e-06,5.715055672457048324e-05,1.299313447999386821e-05,2.030913223787031791e-06,-5.391377054559335389e-16,7.455425353862559223e-01
1.736694335937499645e+01,3.054703854352624148e+02,2.789195179909422992e-02,1.035389812946284642e-09,2.115580618082990873e-07,2.264727273791806161e-01,1.121798285968718150e-06,6.237976998525931592e-05,1.423626182770247924e-05,2.234476766993304264e-06,1.149827271876952222e-15,7.455551359215299989e-01
1.736816406249999645e+01,3.058090562100381362e+02,2.787075579377612869e-02,1.176828168006534712e-09,2.257924358974843513e-07,2.264736099771847977e-01,1.223338893245593553e-06,6.809328657265316734e-05,1.560062443087306658e-05,2.458496037292697922e-06,-1.077999655337933050e-15,7.455680315138001335e-01
1.736938476562499645e+01,3.061690414743140423e+02,2.784884903612529217e-02,1.342190600084499063e-09,2.410359072384455669e-07,2.264742165459238121e-01,1.334422294511369954e-06,7.433486681553949562e-05,1.709779000599514351e-05,2.704939609596655234e-06,-4.404444870079488925e-16,7.455812200211971996e-01
1.737060546874999645e+01,3.065516500086027918e+02,2.782621014254774497e-02,1.536213227780246070e-09,2.573647290087317698e-07,2.264745083337551257e-01,1.455987179519287194e-06,8.115204804415392635e-05,1.874036812166502086e-05,2.975949155243173704e-06,-1.816151082875788427e-15,7.455946982702043035e-01
1.737182617187500000e+01,3.069582662566973568e+02,2.780281731354761199e-02,1.764650833026542272e-09,2.748617214254728652e-07,2.264744426415883638e-01,1.589072754074153300e-06,8.859644214558795442e-05,2.054208980243106975e-05,3.273851581829707862e-06,-1.071483732403718271e-15,7.456084619621945464e-01
1.737304687500000000e+01,3.073903540260334353e+02,2.777864834779968789e-02,2.034501046580135370e-09,2.936169509807105805e-07,2.264739724839020529e-01,1.734830851838187906e-06,9.672405194536621209e-05,2.251788984719527595e-05,3.601171378843171822e-06,-9.488367174788948657e-16,7.456225055726999340e-01
1.737426757812499645e+01,3.078494602690637976e+02,2.775368065895333913e-02,2.354278072681294113e-09,3.137285075068758196e-07,2.264730462290887592e-01,1.894539710058782051e-06,1.055956068683895199e-04,2.468399114185295483e-05,3.960643086805682121e-06,1.232699496561628048e-15,7.456368222484427433e-01
1.737548828124999645e+01,3.083372189303873938e+02,2.772789129519557735e-02,2.734344658883081973e-09,3.353033689141643645e-07,2.264716072178410422e-01,2.069619628878101375e-06,1.152769181364876264e-04,2.705798987285558423e-05,4.355223670515999690e-06,-1.349791330641043110e-16,7.456514036979178250e-01
1.737670898437499645e+01,3.088553548409358314e+02,2.770125696198555768e-02,3.187315880182487997e-09,3.584583912295231994e-07,2.264695933616811263e-01,2.261650818296162087e-06,1.258392536383799243e-04,2.965894032554858636e-05,4.788104632604255326e-06,2.536039312571501379e-16,7.456662400812004154e-01
1.737792968749999645e+01,3.094056876365394260e+02,2.767375404796134156e-02,3.728547187931157188e-09,3.833214107221743088e-07,2.264669367208912709e-01,2.472393720509124737e-06,1.373597323350111391e-04,3.250743745413111854e-05,5.262723547030408907e-06,4.474485412620627381e-16,7.456813198941552034e-01
1.737915039062500000e+01,3.099901356737429410e+02,2.764535865439678858e-02,4.376725254119993254e-09,4.100325019351968408e-07,2.264635630646359699e-01,2.703812197848584227e-06,1.499217378701885777e-04,3.562569507938873872e-05,5.782774755151701844e-06,4.029228529381685761e-17,7.456966298519581704e-01
1.738037109375000000e+01,3.106107199107186148e+02,2.761604662832499793e-02,5.154580396744047457e-09,4.387453956122493431e-07,2.264593914146697529e-01,2.958099980349909342e-06,1.636153507057632698e-04,3.903761695679354757e-05,6.352218822304684337e-06,-2.223798819917480200e-15,7.457121547704389508e-01
1.738159179687500000e+01,3.112695677154841292e+02,2.758579359964026534e-02,6.089744308776102400e-09,4.696290875591767153e-07,2.264543335763797849e-01,3.237710845827229522e-06,1.785377977715890934e-04,4.276885740906637492e-05,6.975290342004189276e-06,-1.340282562977020729e-16,7.457278774491475914e-01
1.738220214843749645e+01,3.116141893093974886e+02,2.757030455076982592e-02,6.628951242022135329e-09,4.859554720698786608e-07,2.264514361380569885e-01,3.388050682867026571e-06,1.864996241490430955e-04,4.476461341537458680e-05,7.308645502827677282e-06,-2.438697065399919843e-15,7.457358057927196970e-01
1.738281249999999645e+01,3.119693908394067421e+02,2.755456903236747773e-02,7.220998711348675829e-09,5.029062491043603819e-07,2.264482729726587096e-01,3.545906926733900830e-06,1.948167859627201179e-04,4.685296518926998412e-05,7.657515435385092663e-06,1.140017850632688659e-15,7.457437746944146628e-01
1.738342285156249645e+01,3.123354792390857710e+02,2.753858391480769330e-02,7.871277662131736725e-09,5.205084436391440200e-07,2.264448301061037783e-01,3.711686590599391249e-06,2.035043356740917891e-04,4.903783014791380135e-05,8.022542737395689085e-06,4.182290919082496586e-16,7.457517812044536232e-01
1.738403320312499645e+01,3.127127691075995699e+02,2.752234606417025900e-02,8.585724241764858357e-09,5.387904774388704337e-07,2.264410929784844706e-01,3.885821200539785254e-06,2.125779012121141660e-04,5.132325208237467824e-05,8.404389540112556402e-06,-6.449373599861944075e-16,7.457598222171022417e-01
1.738464355468749645e+01,3.131015828136560799e+02,2.750585234397761453e-02,9.370872488487802225e-09,5.577822462547427803e-07,2.264370464267179972e-01,4.068768402994036631e-06,2.220537031903925757e-04,5.371340104478431496e-05,8.803737434275331594e-06,4.808796874890246703e-16,7.457678944662979870e-01
1.738525390624999645e+01,3.135022505940634687e+02,2.748909961698511872e-02,1.023391208365302939e-08,5.775152067242176959e-07,2.264326746671153912e-01,4.261013685852982438e-06,2.319485722668116249e-04,5.621257271491646954e-05,9.221287330932369515e-06,-1.012065536141210274e-16,7.457759945207044217e-01
1.738586425781249289e+01,3.139151106462437610e+02,2.747208474720506596e-02,1.118275175550205907e-08,5.980224767416484292e-07,2.264279612794098950e-01,4.463072223479227761e-06,2.422799666171722389e-04,5.882518719412136246e-05,9.657759257782404336e-06,1.701819657879975537e-15,7.457841187830359653e-01
1.738647460937499289e+01,3.143405092140095576e+02,2.745480460181594709e-02,1.222608744340265262e-08,6.193389292439229549e-07,2.264228891894778939e-01,4.675490830800061946e-06,2.530659894599072545e-04,6.155578711992924236e-05,1.011389204071049185e-05,1.288971079597891487e-15,7.457922634844390553e-01
1.738708496093749289e+01,3.147788006658765880e+02,2.743725605332343956e-02,1.337347726566478824e-08,6.415013052420772413e-07,2.264174406538108086e-01,4.898850060658543886e-06,2.643254066223530178e-04,6.440903508769229972e-05,1.059044291689490608e-05,5.954802565035049070e-16,7.458004246836045237e-01
1.738769531249999645e+01,3.152303475651393114e+02,2.741943598170817897e-02,1.463542230844561064e-08,6.645483239965787413e-07,2.264115972436730739e-01,5.133766427757954046e-06,2.760776640766249138e-04,6.738971026145175935e-05,1.108818702454273671e-05,-1.992572830096093747e-16,7.458085982636616373e-01
1.738830566406250000e+01,3.156955207308846525e+02,2.740134127661381785e-02,1.602345448754285675e-08,6.885208029127399645e-07,2.264053398294591513e-01,5.380894779564518900e-06,2.883429054098639159e-04,7.050270412509192903e-05,1.160791678707694646e-05,-4.419050496504893975e-15,7.458167799282245936e-01
1.738891601562500000e+01,3.161746992891083892e+02,2.738296883986593086e-02,1.755023231546583686e-08,7.134617929875980910e-07,2.263986485677517979e-01,5.640930827496084940e-06,3.011419891857012275e-04,7.375301530871277670e-05,1.215044119569550404e-05,-3.862119616480716967e-16,7.458249652044426359e-01
1.738952636718749645e+01,3.166682707130211156e+02,2.736431558757302859e-02,1.922964300078194326e-08,7.394166971137228245e-07,2.263915028850426725e-01,5.914613810653203855e-06,3.144965060945652821e-04,7.714574333931391087e-05,1.271658491209163440e-05,-4.817751568509890220e-15,7.458331494330988631e-01
1.739013671874999645e+01,3.171766308515902892e+02,2.734537845290433561e-02,2.107691556798103985e-08,7.664334371033490725e-07,2.263838814671905453e-01,6.202729369357248901e-06,3.284287959152145612e-04,8.068608137165184113e-05,1.330718732203458923e-05,-5.862792271051709697e-15,7.458413277748650039e-01
1.739074707031249645e+01,3.177001839453498064e+02,2.732615438860131959e-02,2.310874060209099880e-08,7.945625918244730895e-07,2.263757622470626840e-01,6.506112552874511606e-06,3.429619641249523170e-04,8.437930765027977661e-05,1.392310136737453524e-05,1.424074405790998206e-15,7.458494952079671725e-01
1.739135742187499645e+01,3.182393426284371003e+02,2.730664036937807335e-02,2.534340005035947945e-08,8.238575513781643480e-07,2.263671223917003150e-01,6.825651015889868681e-06,3.581198981371621942e-04,8.823077570840201305e-05,1.456519224213365029e-05,-3.418780451756878263e-15,7.458576465210264850e-01
1.739196777343749645e+01,3.187945279157934806e+02,2.728683339499278840e-02,2.780090927116809148e-08,8.543747131523167371e-07,2.263579382956072139e-01,7.162288437889047795e-06,3.739272831285894477e-04,9.224590327203673892e-05,1.523433600003973021e-05,-3.934203680230089465e-15,7.458657763222624748e-01
1.739257812499999645e+01,3.193661691744055133e+02,2.726673049291448298e-02,3.050316700235948525e-08,8.861736421009901268e-07,2.263481855714975788e-01,7.517028088837835458e-06,3.904096172749898391e-04,9.643015961622965399e-05,1.593141790140428806e-05,3.105905597426629250e-15,7.458738790365880833e-01
1.739318847656249645e+01,3.199547040774436368e+02,2.724632872097706646e-02,3.347411785138053584e-08,9.193172577545047142e-07,2.263378390418288866e-01,7.890936613233560712e-06,4.075932263817467756e-04,1.007890514159654388e-04,1.665733062343095975e-05,-1.931888630247456369e-15,7.458819489007360026e-01
1.739379882812499289e+01,3.205605785401096455e+02,2.722562517069083282e-02,3.673992867219489831e-08,9.538720601165364464e-07,2.263268727368186184e-01,8.285148050551484634e-06,4.255052778412992971e-04,1.053281070340883170e-04,1.741297235421540330e-05,-5.027429186983213549e-16,7.458899799747558124e-01
1.739440917968749289e+01,3.211842466359619266e+02,2.720461697003991042e-02,4.032917460663840508e-08,9.899083177037637143e-07,2.263152598895196432e-01,8.700868014299509374e-06,4.441737937180779343e-04,1.100528589992169409e-04,1.819924460203172729e-05,4.749237832294367464e-15,7.458979661387075133e-01
1.739501953124999645e+01,3.218261704924747733e+02,2.718330128636208334e-02,4.427304026271113480e-08,1.027500293451158772e-06,2.263029729329500139e-01,9.139378113310410280e-06,4.636276629503977963e-04,1.149688247531108323e-04,1.901704987464357359e-05,-3.818705588733954852e-15,7.459059010902867604e-01
1.739532470703125000e+01,3.221541590086613382e+02,2.717252696003450568e-02,4.639079500181537603e-08,1.046909530199267609e-06,2.262965658560078253e-01,9.367695883701208286e-06,4.736605291667437233e-04,1.175006195051553825e-04,1.943812376490093526e-05,9.481226328978273185e-17,7.459098469153776501e-01
1.739562988281250000e+01,3.224869250746236844e+02,2.716167442684558342e-02,4.861048353048476552e-08,1.066740924719341564e-06,2.262899772140612720e-01,9.602280944362465585e-06,4.839033116542245001e-04,1.200828874048543858e-04,1.986752136263499109e-05,-2.390774044496455940e-15,7.459137770052622907e-01
1.739593505859375000e+01,3.228245296091472483e+02,2.715074334414270193e-02,5.093685580893221899e-08,1.087005131251732485e-06,2.262832032423631179e-01,9.843319274054091193e-06,4.943599592986858311e-04,1.227163256471847639e-04,2.030535833378707737e-05,1.108768345688982803e-16,7.459176905086585263e-01
1.739624023437500000e+01,3.231670340192493427e+02,2.713973337221949750e-02,5.337486848431887832e-08,1.107713097316555451e-06,2.262762401225893727e-01,1.009100260046202994e-05,5.050344791333876045e-04,1.254016265381205125e-04,2.075174993552733504e-05,-7.527531600622266079e-16,7.459215865580183236e-01
1.739654541015625000e+01,3.235145001940510383e+02,2.712864417481512455e-02,5.592969385395020538e-08,1.128876086218966670e-06,2.262690839863202019e-01,1.034552858274058802e-05,5.159309366279836700e-04,1.281394766966292332e-04,2.120681094890805520e-05,1.524849970058472267e-15,7.459254642804218349e-01
1.739685058593750000e+01,3.238669904982167509e+02,2.711747541889055965e-02,5.860672744191554360e-08,1.150505673804245260e-06,2.262617309125319054e-01,1.060710096968169388e-05,5.270534559121370193e-04,1.309305561680313291e-04,2.167065555301195747e-05,-1.494272541618877530e-15,7.459293227888563749e-01
1.739715576171874645e+01,3.242245677649550544e+02,2.710622677478517761e-02,6.141159720447523728e-08,1.172613766981586214e-06,2.262541769282825077e-01,1.087592978433075362e-05,5.384062200056884259e-04,1.337755375511970085e-04,2.214339724189754330e-05,-9.447851313991336847e-15,7.459331611836996778e-01
1.739746093749999645e+01,3.245872952885695213e+02,2.709489791694779867e-02,6.435017279769822039e-08,1.195212619299030733e-06,2.262464180142163828e-01,1.115223150880872681e-05,5.499934710318121105e-04,1.366750850898346213e-04,2.262514873240764030e-05,2.859803629280439523e-15,7.459369785700679101e-01
1.739776611328124645e+01,3.249552368165474832e+02,2.708348852281770164e-02,6.742857251949927965e-08,1.218314805531887214e-06,2.262384500947587362e-01,1.143622922798596850e-05,5.618195103211370963e-04,1.396298536373674723e-04,2.311602178020291613e-05,-9.886652694429506185e-16,7.459407740246748464e-01
1.739807128906249645e+01,3.253284565411798326e+02,2.707199827398568473e-02,7.065317561154905650e-08,1.241933276837320156e-06,2.262302690472293987e-01,1.172815286257262318e-05,5.738886986229664892e-04,1.426404877659153889e-04,2.361612716467344350e-05,-5.845891056714389425e-15,7.459445466245907541e-01
1.739837646484374645e+01,3.257070190906963489e+02,2.706042685604405015e-02,7.403063048344489256e-08,1.266081347391293257e-06,2.262218707001812101e-01,1.202823933183072665e-05,5.862054561858729470e-04,1.457076206952902155e-04,2.412557452477491932e-05,-2.233306053926491965e-15,7.459482954406781996e-01
1.739868164062499645e+01,3.260909895199083053e+02,2.704877395832102835e-02,7.756786428041070036e-08,1.290772697765041587e-06,2.262132508307788670e-01,1.233673273681075975e-05,5.987742628236645756e-04,1.488318732226370333e-04,2.464447222666341563e-05,-2.754804749989751561e-15,7.459520195276158061e-01
1.739898681640624645e+01,3.264804333003484089e+02,2.703703927455723688e-02,8.127209429331267162e-08,1.316021403105374083e-06,2.262044051700619895e-01,1.265388457299272730e-05,6.115996579980987127e-04,1.520138526756984365e-04,2.517292728149283783e-05,2.636654048039376169e-15,7.459557179396670845e-01
1.739929199218749645e+01,3.268754163098953427e+02,2.702522250242894719e-02,8.515083730854782839e-08,1.341841924337802928e-06,2.261953293986698199e-01,1.297995390571642915e-05,6.246862408032258316e-04,1.552541517516670740e-04,2.571104518094410120e-05,-8.625782183721368408e-16,7.459593897150581521e-01
1.739959716796874645e+01,3.272760048218755173e+02,2.701332334405457183e-02,8.921192167515685609e-08,1.368249137795281914e-06,2.261860191507761852e-01,1.331520758923866457e-05,6.380386699805705398e-04,1.585533474085169640e-04,2.625892981188325133e-05,-5.535026953099070131e-15,7.459630338870617550e-01
1.739990234374999645e+01,3.276822654936285062e+02,2.700134150633414637e-02,9.346349803242934572e-08,1.395258339202644769e-06,2.261764700167239184e-01,1.365992046072814803e-05,6.516616638683363823e-04,1.619119996715710969e-04,2.681668331388332933e-05,2.202926751085918980e-15,7.459666494907909451e-01
1.740020751953124645e+01,3.280942653545286021e+02,2.698927669991949690e-02,9.791404937788631069e-08,1.422885232484273267e-06,2.261666775342579538e-01,1.401437551955612779e-05,6.655600002649259299e-04,1.653306503698025458e-04,2.738440590042444454e-05,-1.321658057407118628e-14,7.459702355323244438e-01
1.740051269531249645e+01,3.285120717934526624e+02,2.697712864108345668e-02,1.025724061561092349e-07,1.451145993371596786e-06,2.261566372039834627e-01,1.437886418924707961e-05,6.797385164082113754e-04,1.688098220131687311e-04,2.796219583859344744e-05,-6.080204125968354885e-15,7.459737910371903036e-01
1.740081787109374645e+01,3.289357525456816802e+02,2.696489705017741240e-02,1.074477543799099781e-07,1.480057218225323734e-06,2.261463444764721664e-01,1.475368645752756281e-05,6.942021087067749103e-04,1.723500163842719383e-04,2.855014918031085827e-05,-4.410475619684319787e-15,7.459773150057665836e-01
1.740112304687499289e+01,3.293653756792314766e+02,2.695258165281172111e-02,1.125496508765803810e-07,1.509635980523886688e-06,2.261357947620700748e-01,1.513915113345003402e-05,7.089557326178455576e-04,1.759517133392268632e-04,2.914835972137559409e-05,1.661436474873926891e-15,7.459808064428581353e-01
1.740142822265624289e+01,3.298010095805994979e+02,2.694018217926865896e-02,1.178880344260000081e-07,1.539899817825143858e-06,2.261249834260505021e-01,1.553557603094659790e-05,7.240044023634359610e-04,1.796153694276253661e-04,2.975691880983304802e-05,-1.267071788725502093e-15,7.459842643391524364e-01
1.740173339843749289e+01,3.302427229399209523e+02,2.692769836525691490e-02,1.234732400805837834e-07,1.570866764118907330e-06,2.261139057950067310e-01,1.594328820214384787e-05,7.393531906897963038e-04,1.833414165880117592e-04,3.037591524968767019e-05,1.158995858052809914e-15,7.459876876893536402e-01
