# time,O2,AR,O,H2O2,HO2,T,H2O,NO,N2,OH,H2,OH*,HE,N,H
0.00025,0.225159,2.82593e-05,1.45506e-05,3.18771e-05,0.000253435,1007.85,0.00101434,3.34921e-17,0.74509,1.12877e-05,0.0283903,2.27294e-14,0,6.789600000000001e-19,7.4938e-06
0.000251,0.225032,2.82593e-05,1.69478e-05,3.27496e-05,0.000256951,1008.83,0.00114696,3.77839e-17,0.74509,1.32336e-05,0.028374,3.08436e-14,0,8.12873e-19,8.71791e-06
0.000252,0.224885,2.82593e-05,1.98211e-05,3.35377e-05,0.000259807,1009.98,0.00130299,4.29776e-17,0.74509,1.55581e-05,0.0283548,4.22167e-14,0,9.822650000000001e-19,1.01851e-05
0.000253,0.224713,2.82593e-05,2.32775e-05,3.42092e-05,0.00026198,1011.33,0.0014871,4.93291e-17,0.74509,1.83416e-05,0.0283321,5.82886e-14,0,1.1991700000000001e-18,1.195e-05
0.000254,0.22451,2.82593e-05,2.74529e-05,3.47273e-05,0.000263482,1012.92,0.001705,5.71886e-17,0.74509,2.16863e-05,0.0283054,8.12032e-14,0,1.48083e-18,1.40818e-05
0.000255,0.22427,2.82593e-05,3.25224e-05,3.50506e-05,0.000264355,1014.8,0.00196375,6.70453e-17,0.74509,2.57241e-05,0.0282735,1.14201e-13,0,1.85263e-18,1.66696e-05
0.000256,0.223985,2.82593e-05,3.87162e-05,3.51327e-05,0.000264661,1017.02,0.0022722,7.9599e-17,0.74509,3.06286e-05,0.0282355,1.62268e-13,0,2.3529e-18,1.98299e-05
0.000257,0.223644,2.82593e-05,4.63421e-05,3.49224e-05,0.000264463,1019.67,0.00264157,9.58788e-17,0.74509,3.66317e-05,0.02819,2.33233e-13,0,3.04142e-18,2.37181e-05
0.000258,0.223234,2.82593e-05,5.58202e-05,3.4364e-05,0.00026381,1022.83,0.00308632,1.17448e-16,0.74509,4.40493e-05,0.028135,3.39691e-13,0,4.0147100000000004e-18,2.85451e-05
0.000259,0.222737,2.82593e-05,6.77364e-05,3.33979e-05,0.000262722,1026.63,0.0036254,1.46768e-16,0.74509,5.3319e-05,0.0280682,5.0246e-13,0,5.434970000000001e-18,3.46039e-05
0.00026,0.222128,2.82593e-05,8.29272e-05,3.19626e-05,0.000261187,1031.21,0.00428415,1.87891e-16,0.74509,6.50619e-05,0.0279862,7.57062e-13,0,7.58763e-18,4.23104e-05
0.000261,0.221376,2.82593e-05,0.00010262,2.99996e-05,0.000259154,1036.79,0.00509717,2.47823e-16,0.74509,8.01842e-05,0.0278845,1.16639e-12,0,1.10028e-17,5.22707e-05
0.000262,0.220434,2.82593e-05,0.000128677,2.74622e-05,0.000256539,1043.65,0.006113,3.39437e-16,0.74509,0.000100053,0.0277568,1.84674e-12,0,1.67307e-17,6.53948e-05
0.000263,0.219235,2.82593e-05,0.000164025,2.4331e-05,0.000253213,1052.16,0.0074019,4.88176e-16,0.74509,0.000126814,0.0275935,3.02452e-12,0,2.70191e-17,8.30985e-05
0.000264,0.217677,2.82593e-05,0.000213477,2.06415e-05,0.000248993,1062.89,0.0090694,7.49047e-16,0.74509,0.000164,0.0273805,5.16868e-12,0,4.71604e-17,0.000107676
0.000265,0.215599,2.82593e-05,0.000285383,1.65255e-05,0.000243616,1076.65,0.0112815,1.25524e-15,0.74509,0.000217767,0.0270948,9.32634e-12,0,9.11962e-17,0.000143034
0.000266,0.21273,2.82593e-05,0.000395175,1.22697e-05,0.000236691,1094.7,0.014314,2.37999e-15,0.74509,0.000299624,0.0266979,1.80622e-11,0,2.02563e-16,0.00019622
0.000267,0.208581,2.82593e-05,0.000573683,8.37657e-06,0.000227617,1119.06,0.0186578,5.39458e-15,0.74509,0.000433052,0.0261198,3.84252e-11,0,5.46013e-16,0.000280872
0.000268,0.202193,2.82593e-05,0.000888548,5.57092e-06,0.000215403,1153.23,0.0252594,1.59791e-14,0.74509,0.000671414,0.0252227,9.28086e-11,0,1.94985e-15,0.000425602
0.000269,0.191084,2.82593e-05,0.00152978,4.64364e-06,0.00019873,1205.45,0.036533,7.39728e-14,0.74509,0.0011737,0.0236511,2.77435e-10,0,1.11354e-14,0.00070648
0.00027,0.169459,2.82593e-05,0.00302246,6.722e-06,0.00017133,1290.81,0.0579093,7.04226e-13,0.74509,0.00242092,0.0205828,1.05099e-09,0,1.31605e-13,0.00130961
0.000271,0.123718,2.82593e-05,0.00686754,1.4741e-05,0.000122388,1441.8,0.101315,2.09357e-11,0.74509,0.00602152,0.0142095,4.87008e-09,0,4.92462e-12,0.00261336
0.000272,0.0648647,2.82593e-05,0.012885,2.65676e-05,6.07855e-05,1660.9,0.153739,1.24469e-09,0.74509,0.0127464,0.00678572,1.29238e-08,0,3.34253e-10,0.0037734
0.000273,0.0463044,2.82593e-05,0.0137761,2.54296e-05,3.94128e-05,1839.04,0.169383,2.13236e-08,0.74509,0.0167832,0.0052553,1.18664e-08,0,4.9695e-09,0.00331472
0.000274,0.0416636,2.82593e-05,0.012453,1.97593e-05,3.24699e-05,1961.92,0.174209,1.16203e-07,0.74509,0.0185803,0.0051585,8.72914e-09,0,2.09316e-08,0.0027656
0.000275,0.0386164,2.82593e-05,0.011239,1.50983e-05,2.80127e-05,2054.16,0.177938,3.64584e-07,0.74509,0.0195987,0.00507242,6.56755e-09,0,5.11914e-08,0.00237446
0.000276,0.0362796,2.82593e-05,0.0102588,1.19538e-05,2.4848e-05,2124.82,0.181077,8.39139e-07,0.745089,0.0201666,0.00496658,5.17154e-09,0,9.56031e-08,0.00209555
0.000277,0.0344101,2.82593e-05,0.00945238,9.75254e-06,2.2467e-05,2181.58,0.18376,1.59114e-06,0.745089,0.0204831,0.00486074,4.19806e-09,0,1.50498e-07,0.00188269
0.000278,0.0328597,2.82593e-05,0.00877671,8.16641e-06,2.0614e-05,2228.64,0.186097,2.65177e-06,0.745088,0.0206459,0.00475867,3.48868e-09,0,2.12508e-07,0.00171373
0.000279,0.0315417,2.82593e-05,0.00820127,6.9857e-06,1.91301e-05,2268.56,0.188164,4.03609e-06,0.745088,0.0207094,0.00466174,2.95422e-09,0,2.78904e-07,0.00157572
0.00028,0.0303999,2.82593e-05,0.00770448,6.08063e-06,1.7915e-05,2303.05,0.190013,5.74744e-06,0.745087,0.0207065,0.00457028,2.54068e-09,0,3.47611e-07,0.0014605
0.000281,0.0293961,2.82593e-05,0.00727066,5.36919e-06,1.69023e-05,2333.27,0.191684,7.78114e-06,0.745086,0.0206584,0.00448417,2.21368e-09,0,4.17104e-07,0.00136261
0.000282,0.0285031,2.82593e-05,0.00688816,4.79784e-06,1.60458e-05,2360.05,0.193204,1.01272e-05,0.745085,0.0205789,0.00440313,1.95044e-09,0,4.86288e-07,0.00127828
0.000283,0.0277011,2.82593e-05,0.00654813,4.33057e-06,1.53127e-05,2384.0,0.194597,1.27722e-05,0.745083,0.0204778,0.00432682,1.7353e-09,0,5.54385e-07,0.00120478
0.000284,0.026975,2.82593e-05,0.0062437,3.94242e-06,1.46787e-05,2405.59,0.19588,1.57009e-05,0.745082,0.0203616,0.00425489,1.55721e-09,0,6.20854e-07,0.00114009
0.000285,0.0263131,2.82593e-05,0.00596947,3.61563e-06,1.41256e-05,2425.18,0.197067,1.88969e-05,0.74508,0.0202352,0.004187,1.40814e-09,0,6.85326e-07,0.00108269
0.000286,0.0257064,2.82593e-05,0.0057211,3.33728e-06,1.36392e-05,2443.07,0.198169,2.23435e-05,0.745079,0.0201021,0.00412284,1.28217e-09,0,7.4756e-07,0.00103138
0.000287,0.0251474,2.82593e-05,0.00549508,3.09776e-06,1.32087e-05,2459.48,0.199197,2.6024e-05,0.745077,0.0199647,0.00406213,1.17482e-09,0,8.07407e-07,0.000985241
0.000288,0.0246303,2.82593e-05,0.00528855,2.88981e-06,1.28253e-05,2474.59,0.200158,2.99222e-05,0.745075,0.0198251,0.0040046,1.08265e-09,0,8.64786e-07,0.000943525
0.000289,0.0241501,2.82593e-05,0.0050991,2.70782e-06,1.24819e-05,2488.57,0.201059,3.40224e-05,0.745073,0.0196847,0.00395003,1.00301e-09,0,9.19667e-07,0.000905627
0.00029,0.0237027,2.82593e-05,0.00492475,2.54744e-06,1.21729e-05,2501.53,0.201906,3.83096e-05,0.745071,0.0195445,0.00389821,9.33766e-10,0,9.72054e-07,0.000871051
0.000291,0.0232847,2.82593e-05,0.00476381,2.40521e-06,1.18936e-05,2513.59,0.202702,4.27695e-05,0.745069,0.0194054,0.00384895,8.73256e-10,0,1.02198e-06,0.000839388
0.000292,0.0228932,2.82593e-05,0.00461484,2.27836e-06,1.16401e-05,2524.85,0.203454,4.73888e-05,0.745067,0.019268,0.00380208,8.2012e-10,0,1.06949e-06,0.000810294
0.000293,0.0225257,2.82593e-05,0.00447662,2.16466e-06,1.14091e-05,2535.37,0.204165,5.21549e-05,0.745064,0.0191328,0.00375745,7.73258e-10,0,1.11466e-06,0.000783478
0.000294,0.0221799,2.82593e-05,0.00434807,2.06226e-06,1.11979e-05,2545.24,0.204837,5.70558e-05,0.745062,0.019,0.0037149,7.31762e-10,0,1.15755e-06,0.000758695
0.000295,0.021854,2.82593e-05,0.00422828,1.96966e-06,1.10041e-05,2554.5,0.205473,6.20805e-05,0.74506,0.0188701,0.00367433,6.94885e-10,0,1.19824e-06,0.000735732
0.000296,0.0215464,2.82593e-05,0.00411645,1.8856e-06,1.08259e-05,2563.2,0.206077,6.72188e-05,0.745057,0.0187432,0.00363561,6.62001e-10,0,1.23682e-06,0.000714409
0.000297,0.0212557,2.82593e-05,0.00401186,1.80904e-06,1.06614e-05,2571.4,0.206651,7.24609e-05,0.745055,0.0186193,0.00359863,6.32589e-10,0,1.27337e-06,0.000694566
0.000298,0.0209804,2.82593e-05,0.0039139,1.73907e-06,1.05093e-05,2579.14,0.207196,7.77979e-05,0.745052,0.0184987,0.0035633,6.06205e-10,0,1.30797e-06,0.000676066
0.000299,0.0207196,2.82593e-05,0.00382201,1.67494e-06,1.03682e-05,2586.45,0.207714,8.32216e-05,0.74505,0.0183814,0.00352953,5.82474e-10,0,1.34071e-06,0.000658788
0.0003,0.0204722,2.82593e-05,0.00373571,1.61601e-06,1.0237e-05,2593.35,0.208208,8.87242e-05,0.745047,0.0182673,0.00349723,5.61077e-10,0,1.37168e-06,0.000642625
0.000301,0.0202371,2.82593e-05,0.00365454,1.56172e-06,1.01149e-05,2599.89,0.208678,9.42986e-05,0.745044,0.0181566,0.00346633,5.41738e-10,0,1.40095e-06,0.000627482
0.000302,0.0200138,2.82593e-05,0.00357812,1.51159e-06,1.00009e-05,2606.08,0.209126,9.99382e-05,0.745042,0.0180492,0.00343676,5.2422e-10,0,1.4286e-06,0.000613277
0.000303,0.0198013,2.82593e-05,0.0035061,1.4652e-06,9.89431e-06,2611.96,0.209553,0.000105637,0.745039,0.017945,0.00340845,5.0832e-10,0,1.45471e-06,0.000599934
0.000304,0.019599,2.82593e-05,0.00343816,1.42219e-06,9.79447e-06,2617.53,0.209961,0.000111389,0.745036,0.0178441,0.00338134,4.9386e-10,0,1.47935e-06,0.000587386
0.000305,0.0194063,2.82593e-05,0.003374,1.38223e-06,9.70079e-06,2622.82,0.210351,0.000117189,0.745034,0.0177464,0.00335538,4.80685e-10,0,1.5026e-06,0.000575573
0.000306,0.0192226,2.82593e-05,0.00331336,1.34505e-06,9.61276e-06,2627.85,0.210723,0.000123032,0.745031,0.0176518,0.0033305,4.6866e-10,0,1.52452e-06,0.000564441
0.000307,0.0190474,2.82593e-05,0.00325601,1.3104e-06,9.52991e-06,2632.64,0.211078,0.000128914,0.745028,0.0175603,0.00330666,4.57665e-10,0,1.54518e-06,0.00055394
0.000308,0.0188802,2.82593e-05,0.00320173,1.27806e-06,9.45185e-06,2637.19,0.211418,0.000134831,0.745025,0.0174718,0.00328382,4.47597e-10,0,1.56464e-06,0.000544026
0.000309,0.0187206,2.82593e-05,0.00315031,1.24782e-06,9.37819e-06,2641.52,0.211742,0.000140779,0.745023,0.0173863,0.00326192,4.38363e-10,0,1.58297e-06,0.000534658
0.00031,0.0185682,2.82593e-05,0.00310158,1.21953e-06,9.30862e-06,2645.65,0.212053,0.000146754,0.74502,0.0173036,0.00324092,4.29882e-10,0,1.60021e-06,0.0005258
0.000311,0.0184225,2.82593e-05,0.00305536,1.19301e-06,9.24282e-06,2649.58,0.21235,0.000152753,0.745017,0.0172238,0.00322079,4.22081e-10,0,1.61643e-06,0.000517418
0.000312,0.0182833,2.82593e-05,0.0030115,1.16813e-06,9.18053e-06,2653.32,0.212634,0.000158773,0.745014,0.0171467,0.00320149,4.14896e-10,0,1.63168e-06,0.00050948
0.000313,0.0181501,2.82593e-05,0.00296986,1.14477e-06,9.1215e-06,2656.9,0.212907,0.000164811,0.745011,0.0170723,0.00318298,4.0827e-10,0,1.64601e-06,0.000501959
0.000314,0.0180228,2.82593e-05,0.0029303,1.1228e-06,9.06552e-06,2660.31,0.213167,0.000170865,0.745008,0.0170005,0.00316522,4.02152e-10,0,1.65946e-06,0.000494828
0.000315,0.017901,2.82593e-05,0.00289271,1.10212e-06,9.01238e-06,2663.56,0.213416,0.000176933,0.745006,0.0169312,0.00314819,3.96496e-10,0,1.67208e-06,0.000488063
0.000316,0.0177844,2.82593e-05,0.00285697,1.08265e-06,8.96189e-06,2666.67,0.213655,0.000183012,0.745003,0.0168643,0.00313186,3.9126e-10,0,1.68392e-06,0.000481642
0.000317,0.0176727,2.82593e-05,0.00282296,1.06428e-06,8.91389e-06,2669.63,0.213884,0.0001891,0.745,0.0167999,0.00311619,3.86409e-10,0,1.69501e-06,0.000475545
0.000318,0.0175659,2.82593e-05,0.00279061,1.04696e-06,8.86823e-06,2672.46,0.214103,0.000195196,0.744997,0.0167377,0.00310116,3.81909e-10,0,1.70539e-06,0.000469752
0.000319,0.0174635,2.82593e-05,0.0027598,1.0306e-06,8.82475e-06,2675.17,0.214313,0.000201298,0.744994,0.0166778,0.00308674,3.77729e-10,0,1.71511e-06,0.000464246
0.00032,0.0173655,2.82593e-05,0.00273047,1.01514e-06,8.78334e-06,2677.75,0.214514,0.000207404,0.744991,0.01662,0.00307291,3.73844e-10,0,1.72419e-06,0.00045901
0.000321,0.0172715,2.82593e-05,0.00270253,1.00052e-06,8.74387e-06,2680.22,0.214706,0.000213512,0.744988,0.0165644,0.00305964,3.70229e-10,0,1.73266e-06,0.00045403
0.000322,0.0171815,2.82593e-05,0.00267589,9.86686e-07,8.70623e-06,2682.58,0.214891,0.000219623,0.744986,0.0165108,0.00304691,3.66861e-10,0,1.74057e-06,0.000449291
0.000323,0.0170952,2.82593e-05,0.00265051,9.73587e-07,8.67031e-06,2684.84,0.215068,0.000225733,0.744983,0.0164591,0.0030347,3.63722e-10,0,1.74793e-06,0.000444779
0.000324,0.0170125,2.82593e-05,0.0026263,9.61177e-07,8.63603e-06,2686.99,0.215237,0.000231843,0.74498,0.0164093,0.00302298,3.60791e-10,0,1.75479e-06,0.000440482
0.000325,0.0169333,2.82593e-05,0.00260321,9.49414e-07,8.60329e-06,2689.06,0.215399,0.000237952,0.744977,0.0163614,0.00301174,3.58054e-10,0,1.76116e-06,0.00043639
0.000326,0.0168572,2.82593e-05,0.00258118,9.38256e-07,8.57201e-06,2691.03,0.215555,0.000244058,0.744974,0.0163153,0.00300096,3.55496e-10,0,1.76706e-06,0.00043249
0.000327,0.0167843,2.82593e-05,0.00256016,9.27668e-07,8.54211e-06,2692.92,0.215704,0.00025016,0.744971,0.0162708,0.00299062,3.53101e-10,0,1.77254e-06,0.000428773
0.000328,0.0167144,2.82593e-05,0.00254009,9.17616e-07,8.51353e-06,2694.72,0.215847,0.000256258,0.744968,0.016228,0.00298069,3.50859e-10,0,1.7776e-06,0.000425229
0.000329,0.0166474,2.82593e-05,0.00252093,9.08068e-07,8.48619e-06,2696.45,0.215984,0.000262351,0.744966,0.0161869,0.00297117,3.48757e-10,0,1.78227e-06,0.000421849
0.00033,0.016583,2.82593e-05,0.00250263,8.98995e-07,8.46003e-06,2698.1,0.216116,0.000268439,0.744963,0.0161472,0.00296204,3.46786e-10,0,1.78657e-06,0.000418625
0.000331,0.0165213,2.82593e-05,0.00248515,8.9037e-07,8.43499e-06,2699.68,0.216242,0.000274521,0.74496,0.0161091,0.00295328,3.44935e-10,0,1.79051e-06,0.000415549
0.000332,0.0164621,2.82593e-05,0.00246845,8.82167e-07,8.41103e-06,2701.2,0.216363,0.000280596,0.744957,0.0160724,0.00294488,3.43196e-10,0,1.79413e-06,0.000412614
0.000333,0.0164052,2.82593e-05,0.0024525,8.74362e-07,8.38807e-06,2702.65,0.216478,0.000286663,0.744954,0.016037,0.00293682,3.41562e-10,0,1.79743e-06,0.000409811
0.000334,0.0163507,2.82593e-05,0.00243724,8.66934e-07,8.36609e-06,2704.03,0.216589,0.000292724,0.744951,0.016003,0.00292909,3.40024e-10,0,1.80043e-06,0.000407136
0.000335,0.0162983,2.82593e-05,0.00242266,8.59861e-07,8.34502e-06,2705.36,0.216696,0.000298776,0.744949,0.0159703,0.00292168,3.38575e-10,0,1.80315e-06,0.000404582
0.000336,0.0162481,2.82593e-05,0.00240872,8.53126e-07,8.32483e-06,2706.63,0.216798,0.00030482,0.744946,0.0159389,0.00291457,3.37211e-10,0,1.8056e-06,0.000402142
0.000337,0.0161998,2.82593e-05,0.00239539,8.46708e-07,8.30548e-06,2707.85,0.216896,0.000310855,0.744943,0.0159086,0.00290775,3.35924e-10,0,1.8078e-06,0.000399811
0.000338,0.0161535,2.82593e-05,0.00238264,8.40592e-07,8.28693e-06,2709.01,0.216989,0.000316882,0.74494,0.0158795,0.00290121,3.3471e-10,0,1.80976e-06,0.000397584
0.000339,0.016109,2.82593e-05,0.00237044,8.34762e-07,8.26913e-06,2710.13,0.217079,0.000322899,0.744937,0.0158515,0.00289494,3.33564e-10,0,1.81149e-06,0.000395456
0.00034,0.0160663,2.82593e-05,0.00235877,8.29202e-07,8.25206e-06,2711.2,0.217166,0.000328907,0.744935,0.0158245,0.00288892,3.32481e-10,0,1.813e-06,0.000393422
0.000341,0.0160253,2.82593e-05,0.0023476,8.23899e-07,8.23568e-06,2712.22,0.217248,0.000334905,0.744932,0.0157986,0.00288316,3.31457e-10,0,1.81431e-06,0.000391478
0.000342,0.0159859,2.82593e-05,0.00233691,8.1884e-07,8.21997e-06,2713.2,0.217327,0.000340894,0.744929,0.0157737,0.00287763,3.30489e-10,0,1.81543e-06,0.000389619
0.000343,0.015948,2.82593e-05,0.00232668,8.14011e-07,8.20488e-06,2714.14,0.217403,0.000346872,0.744926,0.0157497,0.00287232,3.29572e-10,0,1.81636e-06,0.000387842
0.000344,0.0159116,2.82593e-05,0.00231689,8.09402e-07,8.1904e-06,2715.04,0.217476,0.00035284,0.744923,0.0157267,0.00286724,3.28704e-10,0,1.81713e-06,0.000386143
0.000345,0.0158767,2.82593e-05,0.00230751,8.05002e-07,8.1765e-06,2715.9,0.217546,0.000358798,0.744921,0.0157045,0.00286237,3.27881e-10,0,1.81772e-06,0.000384518
0.000346,0.0158431,2.82593e-05,0.00229853,8.00799e-07,8.16315e-06,2716.72,0.217613,0.000364746,0.744918,0.0156831,0.00285769,3.27101e-10,0,1.81816e-06,0.000382963
0.000347,0.0158109,2.82593e-05,0.00228993,7.96785e-07,8.15032e-06,2717.51,0.217677,0.000370683,0.744915,0.0156626,0.00285321,3.26361e-10,0,1.81846e-06,0.000381476
0.000348,0.0157799,2.82593e-05,0.00228169,7.9295e-07,8.138e-06,2718.26,0.217739,0.000376609,0.744912,0.0156429,0.00284892,3.25659e-10,0,1.81861e-06,0.000380054
0.000349,0.0157501,2.82593e-05,0.0022738,7.89285e-07,8.12616e-06,2718.99,0.217798,0.000382525,0.744909,0.0156239,0.0028448,3.24992e-10,0,1.81864e-06,0.000378692
0.00035,0.0157214,2.82593e-05,0.00226624,7.85782e-07,8.11479e-06,2719.68,0.217854,0.00038843,0.744907,0.0156057,0.00284086,3.24358e-10,0,1.81853e-06,0.00037739
0.000351,0.0156939,2.82593e-05,0.002259,7.82433e-07,8.10385e-06,2720.34,0.217909,0.000394325,0.744904,0.0155881,0.00283707,3.23755e-10,0,1.81831e-06,0.000376143
0.000352,0.0156674,2.82593e-05,0.00225205,7.79231e-07,8.09334e-06,2720.98,0.217961,0.000400208,0.744901,0.0155713,0.00283345,3.23181e-10,0,1.81798e-06,0.00037495
0.000353,0.0156419,2.82593e-05,0.0022454,7.76169e-07,8.08323e-06,2721.59,0.21801,0.000406081,0.744898,0.015555,0.00282998,3.22636e-10,0,1.81754e-06,0.000373808
0.000354,0.0156174,2.82593e-05,0.00223902,7.73241e-07,8.07351e-06,2722.17,0.218058,0.000411942,0.744896,0.0155394,0.00282665,3.22116e-10,0,1.81701e-06,0.000372715
0.000355,0.0155939,2.82593e-05,0.00223291,7.70439e-07,8.06415e-06,2722.73,0.218104,0.000417793,0.744893,0.0155244,0.00282346,3.21621e-10,0,1.81637e-06,0.000371668
0.000356,0.0155712,2.82593e-05,0.00222705,7.67758e-07,8.05516e-06,2723.26,0.218148,0.000423633,0.74489,0.0155099,0.0028204,3.21149e-10,0,1.81565e-06,0.000370666
0.000357,0.0155494,2.82593e-05,0.00222142,7.65193e-07,8.0465e-06,2723.78,0.21819,0.000429462,0.744888,0.015496,0.00281747,3.20699e-10,0,1.81485e-06,0.000369706
0.000358,0.0155284,2.82593e-05,0.00221603,7.62738e-07,8.03817e-06,2724.27,0.21823,0.00043528,0.744885,0.0154827,0.00281466,3.2027e-10,0,1.81396e-06,0.000368788
0.000359,0.0155082,2.82593e-05,0.00221086,7.60387e-07,8.03014e-06,2724.74,0.218269,0.000441087,0.744882,0.0154698,0.00281198,3.1986e-10,0,1.813e-06,0.000367908
0.00036,0.0154888,2.82593e-05,0.0022059,7.58137e-07,8.02242e-06,2725.19,0.218306,0.000446883,0.744879,0.0154574,0.0028094,3.19469e-10,0,1.81197e-06,0.000367065
0.000361,0.0154701,2.82593e-05,0.00220115,7.55983e-07,8.01499e-06,2725.62,0.218342,0.000452668,0.744877,0.0154455,0.00280693,3.19095e-10,0,1.81087e-06,0.000366258
0.000362,0.0154521,2.82593e-05,0.00219658,7.53919e-07,8.00782e-06,2726.03,0.218376,0.000458442,0.744874,0.0154341,0.00280457,3.18737e-10,0,1.8097e-06,0.000365485
0.000363,0.0154347,2.82593e-05,0.0021922,7.51943e-07,8.00092e-06,2726.43,0.218409,0.000464205,0.744871,0.015423,0.00280231,3.18396e-10,0,1.80848e-06,0.000364744
0.000364,0.015418,2.82593e-05,0.002188,7.5005e-07,7.99427e-06,2726.81,0.21844,0.000469958,0.744869,0.0154124,0.00280014,3.18069e-10,0,1.8072e-06,0.000364035
0.000365,0.015402,2.82593e-05,0.00218396,7.48236e-07,7.98786e-06,2727.17,0.21847,0.000475699,0.744866,0.0154022,0.00279806,3.17756e-10,0,1.80586e-06,0.000363355
0.000366,0.0153865,2.82593e-05,0.00218009,7.46498e-07,7.98169e-06,2727.52,0.218499,0.00048143,0.744863,0.0153924,0.00279607,3.17457e-10,0,1.80448e-06,0.000362704
0.000367,0.0153715,2.82593e-05,0.00217637,7.44832e-07,7.97573e-06,2727.85,0.218526,0.00048715,0.744861,0.0153829,0.00279417,3.1717e-10,0,1.80305e-06,0.00036208
0.000368,0.0153571,2.82593e-05,0.0021728,7.43236e-07,7.96998e-06,2728.17,0.218553,0.000492859,0.744858,0.0153738,0.00279235,3.16895e-10,0,1.80157e-06,0.000361482
0.000369,0.0153432,2.82593e-05,0.00216938,7.41706e-07,7.96444e-06,2728.47,0.218578,0.000498557,0.744855,0.015365,0.0027906,3.16632e-10,0,1.80005e-06,0.000360909
0.00037,0.0153299,2.82593e-05,0.00216609,7.40238e-07,7.9591e-06,2728.76,0.218603,0.000504245,0.744853,0.0153566,0.00278893,3.16379e-10,0,1.79849e-06,0.00036036
0.000371,0.015317,2.82593e-05,0.00216292,7.38832e-07,7.95394e-06,2729.04,0.218626,0.000509922,0.74485,0.0153485,0.00278733,3.16136e-10,0,1.7969e-06,0.000359834
0.000372,0.0153045,2.82593e-05,0.00215989,7.37483e-07,7.94896e-06,2729.31,0.218648,0.000515588,0.744847,0.0153406,0.0027858,3.15904e-10,0,1.79527e-06,0.000359329
0.000373,0.0152925,2.82593e-05,0.00215697,7.36189e-07,7.94415e-06,2729.57,0.21867,0.000521244,0.744845,0.0153331,0.00278434,3.1568e-10,0,1.7936e-06,0.000358846
0.000374,0.0152809,2.82593e-05,0.00215417,7.34948e-07,7.9395e-06,2729.81,0.21869,0.000526889,0.744842,0.0153258,0.00278293,3.15465e-10,0,1.79191e-06,0.000358382
0.000375,0.0152697,2.82593e-05,0.00215147,7.33758e-07,7.93501e-06,2730.05,0.21871,0.000532524,0.744839,0.0153188,0.00278159,3.15259e-10,0,1.79018e-06,0.000357938
0.000376,0.0152589,2.82593e-05,0.00214888,7.32616e-07,7.93068e-06,2730.27,0.218729,0.000538148,0.744837,0.0153121,0.00278031,3.15061e-10,0,1.78843e-06,0.000357513
0.000377,0.0152485,2.82593e-05,0.00214639,7.31519e-07,7.92649e-06,2730.49,0.218747,0.000543762,0.744834,0.0153056,0.00277908,3.1487e-10,0,1.78666e-06,0.000357104
0.000378,0.0152385,2.82593e-05,0.002144,7.30468e-07,7.92243e-06,2730.69,0.218764,0.000549365,0.744832,0.0152993,0.00277791,3.14686e-10,0,1.78486e-06,0.000356713
0.000379,0.0152287,2.82593e-05,0.0021417,7.29458e-07,7.91851e-06,2730.89,0.218781,0.000554958,0.744829,0.0152932,0.00277679,3.1451e-10,0,1.78304e-06,0.000356338
0.00038,0.0152193,2.82593e-05,0.00213948,7.28489e-07,7.91472e-06,2731.08,0.218796,0.00056054,0.744826,0.0152874,0.00277571,3.1434e-10,0,1.7812e-06,0.000355978
0.000381,0.0152103,2.82593e-05,0.00213735,7.27558e-07,7.91106e-06,2731.26,0.218812,0.000566112,0.744824,0.0152818,0.00277468,3.14176e-10,0,1.77933e-06,0.000355633
0.000382,0.0152015,2.82593e-05,0.00213531,7.26665e-07,7.9075e-06,2731.43,0.218826,0.000571674,0.744821,0.0152764,0.0027737,3.14018e-10,0,1.77746e-06,0.000355302
0.000383,0.015193,2.82593e-05,0.00213334,7.25807e-07,7.90407e-06,2731.6,0.21884,0.000577226,0.744819,0.0152711,0.00277276,3.13865e-10,0,1.77556e-06,0.000354985
0.000384,0.0151848,2.82593e-05,0.00213144,7.24983e-07,7.90074e-06,2731.76,0.218854,0.000582768,0.744816,0.0152661,0.00277187,3.13718e-10,0,1.77365e-06,0.000354681
0.000385,0.0151768,2.82593e-05,0.00212961,7.24191e-07,7.89751e-06,2731.91,0.218867,0.0005883,0.744813,0.0152612,0.00277101,3.13577e-10,0,1.77172e-06,0.000354389
0.000386,0.0151691,2.82593e-05,0.00212786,7.23431e-07,7.89438e-06,2732.05,0.218879,0.000593821,0.744811,0.0152565,0.00277019,3.1344e-10,0,1.76979e-06,0.000354109
0.000387,0.0151617,2.82593e-05,0.00212617,7.227e-07,7.89135e-06,2732.19,0.218891,0.000599332,0.744808,0.015252,0.00276941,3.13307e-10,0,1.76783e-06,0.000353841
0.000388,0.0151545,2.82593e-05,0.00212454,7.21998e-07,7.88841e-06,2732.32,0.218902,0.000604834,0.744806,0.0152476,0.00276866,3.1318e-10,0,1.76587e-06,0.000353583
0.000389,0.0151475,2.82593e-05,0.00212297,7.21322e-07,7.88556e-06,2732.45,0.218913,0.000610326,0.744803,0.0152433,0.00276795,3.13056e-10,0,1.7639e-06,0.000353336
0.00039,0.0151407,2.82593e-05,0.00212146,7.20674e-07,7.88279e-06,2732.57,0.218923,0.000615807,0.744801,0.0152392,0.00276727,3.12937e-10,0,1.76192e-06,0.000353099
